Ref,Author,Label1,Label2,Label3,SiO2,Volcanic_plutonic,Rock_Name,Desritpion_paper,Locality,Country,Sample_id,Methods,Li,Be,B,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr, Mn,Fe,Ga,Sr,Y,Nb,Mo,Sn,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Pb,Th,U
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orekh-1A,LA-ICP-MS,,,,,,,82.96011496,,,,,,,,,,,,0.106348087,524.1664796,22.0873348,,0.567627895,,,10.52790382,0.434817483,7.795668903,9.356496251,5.014893382,30.04877713,,73.26438615,19.73334692,71.19276688,,83.46275444,14.46883904,9800,10.59593956,2.453362825,107.579313,155.9653257
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orekh-2A,LA-ICP-MS,,,,,,,96.73568533,,,,,,5.442686689,,,,,,,572.9094219,30.73872859,,0.645086649,1.046335731,0.124120848,13.84344212,0.571320598,8.334080426,10.2353618,5.05361793,37.29797316,,84.52519506,21.96576818,79.63016291,,97.19107401,15.96949734,9200,13.59959105,3.563606083,148.2884023,189.8881014
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orekh-1B,LA-ICP-MS,,,,,,,51.18152256,,,,,,6.829720052,,,1.043960397,,,0.129737791,724.1973012,46.02153237,,0.401149774,,,19.77489025,0.784157232,11.51928746,15.07609959,7.677785965,47.85337488,,108.5890712,28.39534103,92.80421941,,92.77537918,14.86955799,11300,20.1948883,6.082768007,273.0466894,202.6438536
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orekh-2B,LA-ICP-MS,,,,,,,44.26235416,,,,,,5.215075128,,,,,,0.159447483,541.6895547,20.56264315,,,,,9.585053983,0.186239644,3.026431515,6.052191598,3.675207926,26.66062863,,74.21519301,21.49816563,70.86151663,,79.92781784,13.42134714,10400,10.84628411,3.196932897,142.5380127,129.2337951
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orekh-1C,LA-ICP-MS,,,,,,,43.87262603,,,,,,,,,1.216570011,63.73202587,,2.471146038,341.3042289,6.151799799,,1.068599251,1.989037447,0.301298104,6.367579587,0.19805192,1.887525372,2.344107406,0.944207435,8.6358136,,37.36902994,13.21262513,54.8142488,,65.34499714,13.39260558,9700,5.150687974,2.057892375,72.79591753,108.4607192
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orekh-1D,LA-ICP-MS,,,,,,,48.67433409,,,,,,,,,,,,,778.4127243,23.04998785,,0.726325634,,,14.08069261,0.435515233,7.621014602,14.84278457,7.825167319,51.94775602,,115.4449728,29.08596761,99.48833294,,95.732513,16.79273576,9900,10.93452115,5.185327997,233.8642232,191.649546
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An50/6432-A1,LA-ICP-MS,,,,,,,87.60857841,,,,,,,,,,,0.501197024,0.158697837,264.1249812,13.31842709,,,,,3.42203735,,,,0.853680379,7.115474703,,25.75904317,9.41447174,42.61447972,,69.90232784,14.77078816,7900,16.80149654,,49.776277,130.3560264
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An50/6432-A2,LA-ICP-MS,,,,,,,61.05250104,,,,,,5.327143271,,,,,,,238.6421352,16.55224546,,0.391193142,,,3.481452165,0.067076444,0.657408739,1.767678816,1.040119726,6.873554666,,25.94237494,9.474150051,38.11401603,,59.91479883,11.52822682,5900,15.53819718,0.587665473,70.02527964,125.8979535
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An50/6432-Bcore,LA-ICP-MS,,,,,,,81.20679433,,,,,,5.895570684,,,,,,,356.5914514,18.33705599,,0.488325899,,,4.172534915,0.043110803,1.020347907,1.850355208,1.359316921,10.92491084,,41.29409296,13.57944376,54.97665634,,84.52307759,16.3460589,6500,17.25435902,0.767216593,59.24992138,136.243036
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An50/6432-Brim,LA-ICP-MS,,,,,,,76.4068203,,,,,,,,,,,,,369.3913514,17.14207728,,0.691935747,,,3.819041971,,1.491341568,1.899376624,1.316355372,11.20758719,,42.37238325,14.21478602,56.79892205,,86.45683387,17.9627908,6600,17.01594464,0.540010801,49.07463159,127.181015
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An50/6432-C,LA-ICP-MS,,,,,,,91.29778631,,,,,,,,,,,,,248.9922671,11.01188943,,,,,2.691653837,,0.552138106,1.049329141,0.953503091,7.455913946,,25.85404849,9.444354459,39.48276834,,66.34182309,13.26267346,8100,12.90471057,,30.31132766,90.10300238
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An152-A,LA-ICP-MS,,,,,,,89.2385585,,,,,,16.36997488,,,,,,,155.8562628,12.31902644,,0.481238082,,,2.418610663,0.071572075,1.064177843,,1.032945164,6.508173623,,19.83976349,5.582503895,20.06577093,,22.35569484,3.897987849,13700,8.016080073,0.41695785,13.17217547,36.65779284
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An152-B,LA-ICP-MS,,,,,,,67.26181785,,,,,,20.28878804,,,,,,0.154114835,61.15553952,6.466063512,,0.374819332,,,1.008965867,,,0.668621266,0.295581683,2.283249113,,7.733520206,2.339586093,7.445672121,,10.06555625,1.908382533,14300,5.086792843,,5.591665947,17.88889643
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An152-C,LA-ICP-MS,,,,,,,63.83979125,,,,,,6.966045515,,,,,,0.161057206,116.5455426,4.807159993,,,,,1.596949593,0.057157535,,1.76481528,,3.69090438,,14.81305253,4.18724902,14.96930375,,18.72252215,3.318363304,12000,4.079817319,,12.78201356,34.8044187
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An152-D1,LA-ICP-MS,,,,,,,,,,,,,,,,,,,,78.76426996,0.542449048,,,,,0.80452028,,,,,3.339231936,,8.45846243,3.138318201,12.25204121,,17.68096508,3.644684968,9900,0.750117627,,3.221974918,14.52379151
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An152-D2,LA-ICP-MS,,,,,,,28.63289375,,,,,,,,,,,,,92.14308383,0.575153348,,,,,0.721859947,,,,0.480378797,2.258465416,,9.401429916,3.260431061,14.18380836,,22.17281086,3.803442774,9800,0.918829235,,3.631499687,13.94999712
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An K52-Acore,LA-ICP-MS,,,,,,,81.42797102,,,,,,16.13578653,,,,,,,89.68009892,4.474475906,,0.622897641,,,1.538980642,0.099130177,1.1453079,1.38740568,0.906470968,5.38657793,,12.21016464,3.381024789,11.82226329,,13.27077072,2.447514339,9500,3.804663048,,7.737991573,21.54779852
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An K52-Arim,LA-ICP-MS,,,,,,,60.18252672,,,,,,13.89023848,,,,,,,79.26021677,3.583790867,,0.39604025,,,1.369889258,0.070938393,1.109906523,1.90051681,0.89356551,4.906217223,,10.29717939,2.911098684,10.08821431,,11.59612809,2.169196455,9100,3.437802723,,7.170074755,18.93015
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An K52-B,LA-ICP-MS,,,,,,,73.53798344,,,,,,10.18077551,,,,0.01242469,,3.539102872,84.20231538,4.19625903,,0.461344747,3.940674149,0.256878892,2.128461184,0.084880662,,0.786549244,0.382591547,3.803642153,,9.704004104,3.312903151,11.69496333,,14.78158408,2.591008659,9900,3.803977237,,10.56987702,35.81920244
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,AnK57,LA-ICP-MS,,,,,,,61.25392437,,,,,,13.61855966,,,,,,,31.54316346,2.640720571,,0.454852851,,,0.970920315,,,,,1.497974896,,3.683699942,1.035549456,3.328306798,,5.274711175,0.979047112,11200,2.363394134,,2.321473604,11.05739794
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,AnK57-rim,LA-ICP-MS,,,,,,,86.21505794,,,,,,12.53145444,,,,,,,39.63346532,3.348206389,,,,,1.063272936,,,,,2.045609655,,5.766249414,1.206224265,5.755416771,,6.223052646,0.983114507,11300,4.31168966,,3.549445034,12.8869228
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Aikhal-A,LA-ICP-MS,,,,,,,133.612925,,,,,,27.73661445,,,,,,0.341959067,464.4840433,1.806586459,,,,,8.233345214,0.122587294,2.095766132,2.74464993,,12.22488082,,41.00318275,14.64371145,64.46626762,,120.1689545,25.4550859,11900,0.584132066,8.101145237,58.88092264,82.06233907
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Aikhal-B,LA-ICP-MS,,,,,,,261.7680945,,,,,,19.36407272,,,,0.012969094,,2.962216095,610.0454419,3.665080097,,,3.469960562,0.539742867,12.70861603,0.452984751,2.836370299,3.653741756,0.433882219,13.46106385,,51.9303253,18.41260805,86.35101327,,179.9413276,35.3778396,11000,0.556673597,26.85751762,178.2649049,223.7357541
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Skiper,LA-ICP-MS,,,,,,,106.0312899,,,,,,23.83825498,,,,,,0.671603944,553.3656262,3.874934954,,,,0.250475538,7.744015073,0.641045295,8.042610268,7.784644459,4.856285865,27.93067195,,71.14828204,21.16755143,81.2122116,,106.8890895,21.91936617,5600,4.125409626,1.669452936,153.4215278,109.3881804
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-155-1A,LA-ICP-MS,,,,,,,37.67628038,,,,,,,,,,,,0.40047402,314.09907,3.396892673,,,0.240383044,,4.686851892,,,0.99017747,0.948774145,9.21751073,,33.39848213,11.40309409,47.22017374,,65.36417631,12.23546459,9200,3.662922671,1.010594899,28.12444894,73.27912164
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-155-2A,LA-ICP-MS,,,,,,,34.83210389,,,,,,,,,,,,,313.3288848,3.659474155,,,,,3.98743031,,,1.754721711,1.145604889,9.184058466,,34.09893062,11.99644202,46.04504495,,62.5140743,12.80847984,9600,4.50511774,,30.29681217,74.71735109
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-155-1B,LA-ICP-MS,,,,,,,31.3257889,,,,,,,,,,,,,110.4306801,1.226588915,,,,,1.146281022,0.153864132,,,0.755213139,4.479314457,,13.15211211,4.458372455,13.80752058,,15.48815736,3.669873969,8600,1.862127102,,7.947667281,18.10510401
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-155-2B,LA-ICP-MS,,,,,,,34.23391404,,,,,,,,,,,,0.106657603,150.26008,1.862997911,,0.400006776,0.384403464,,1.766545836,0.260837494,1.387492681,1.461358652,1.096041046,6.328813103,,18.86560459,5.663355098,21.52308095,,27.13033442,5.089092432,10100,2.564042098,0.35069184,10.14506791,26.18365577
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-163-1,LA-ICP-MS,,,,,,,213.1019384,,,,,,43.55483126,,,0.624956054,100.5784492,,,480.61052,120.5589531,,1.069971667,,0.250111549,48.38312165,2.37257863,27.42078212,25.72486318,11.4171718,59.28871031,,86.31584917,18.78687392,52.02020038,,42.51822819,6.540791034,11200,40.61960202,10.02049397,388.0904477,316.1628319
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-163-2,LA-ICP-MS,,,,,,,78.40832838,,,,,,15.92192268,,,,,0.234791703,0.061348464,292.1846692,37.96952239,,0.567670149,,,15.45829799,0.307097149,5.176588947,7.027811862,4.196985469,24.46467563,,46.85223631,11.57675396,33.64641073,,30.42523586,4.387339766,10200,14.43735085,4.819946254,162.4871792,158.1085776
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orroroo-11,LA-ICP-MS,,,,,,,46,,,,,,20.49439278,,,,,,,30.20383803,2.407126474,,,,,0.8,,,,,2.046281609,,4.026315789,1.141106906,3.631796853,,4.120194624,0.816531695,14100,2.359695642,,5.341264637,9.056880045
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orroroo-12,LA-ICP-MS,,,,,,,66,,,,,,14.59600656,,,,,,,53.36011386,3.413089777,,,,,1,0.1,,,0.671121085,3.069422413,,6.607287449,2.282213813,7.162710461,,8.557327296,1.428930466,11700,3.28671893,,10.7852459,18.010841
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orroroo-13,LA-ICP-MS,,,,,,,106,,,,,,32.29116521,,,,,,,134.9104765,22.72399246,,,,,,,1.5,1.8,1.118535142,7.571241952,,19.82186235,5.809271523,17.3519183,,19.86145101,2.959927395,11500,13.39970025,0.71,47.96866511,68.95579125
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orroroo-14,LA-ICP-MS,,,,,,,43,,,,,,28.79212254,,,,,,0.4,31.21063263,2.344253768,,,1.13,,0.8,,1,,0.559267571,1.841653448,,4.232793522,1.037369915,2.925614132,,3.16938048,0.714465233,11700,2.191145953,,4.724964871,9.365637319
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orroroo-15,LA-ICP-MS,,,,,,,45,,,,,,20.69433807,,,,,,,29.19704343,1.949053899,,,,,0.6,,0.6,,0.335560543,1.637025287,,4.129554656,1.141106906,3.631796853,,4.965362752,0.816531695,12900,2.022596265,,4.005948478,8.130608222
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orroroo-16,LA-ICP-MS,,,,,,,51,,,,,,25.29307987,,,,,,,38.25819484,3.466980668,,,,,0.7,0.1,0.7,0.8,,2.660166091,,6.091093117,1.452317881,4.438862821,,5.2823008,1.020664619,13100,3.28671893,,6.265714286,12.96780552
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orroroo-17,LA-ICP-MS,,,,,,,56,,,,,,18.09504923,,,,,,,11.07474061,2.443053735,,1.78,,,0.6,,,,,,,1.032388664,0.518684957,2.118548165,,2.007274304,0.306199386,12300,1.854046576,,1.951615925,6.998498217
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orroroo-18,LA-ICP-MS,,,,,,,64,,,,,,30.29171225,,,,,,,39.26498944,2.793344528,,,,,0.8,,1.1,0.9,,2.45553793,,5.471659919,1.348580889,4.640629313,,6.86699104,1.326864004,12600,2.612520175,,6.984730679,12.86488643
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orroroo-19,LA-ICP-MS,,,,,,,70,,,,,,23.19365427,,,,,,,30.20383803,4.158580439,,,,,0.8,0.1,,,0.223707028,1.227768965,,3.613360324,1.037369915,4.136213083,,5.704884864,1.122731081,12600,4.213742218,,6.162997658,17.70208372
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orroroo-20,LA-ICP-MS,,,,,,,58,,,,,,16.49548687,,,,,,,10.06794601,2.146653834,,,,,0.3,,,,,1.023140804,,1.032388664,0.518684957,1.412365443,,1.05646016,0.408265848,12600,1.854046576,,1.848899297,5.145954571
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Pteropus-21,LA-ICP-MS,,,,,,,55,,,,,,11.39688184,,,,,,0.2,36.24460564,2.236471986,,,,,0.7,,,,3.355605427,,,4.026315789,1.452317881,4.136213083,,5.071008768,1.224797543,10500,2.275420798,,4.108665105,11.52693824
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Pteropus-22,LA-ICP-MS,,,,,,,47,,,,,,9.397428884,,,,,,,18.12230282,2.038872051,,,,,0.5,,,,,,,2.477732794,0.518684957,2.72384764,,4.331486656,0.510332309,9200,2.191145953,0.56,2.054332553,8.336446405
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Pteropus-23,LA-ICP-MS,,,,,,,24,,,,,,9.297456236,,,,,,,8.054356808,1.149672346,,,,,0.3,,,,0.223707028,,,1.238866397,0.311210974,1.715015181,,1.373398208,0.408265848,9200,1.095572977,,1.027166276,2.984653651
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Pteropus-24,LA-ICP-MS,,,,,,,59,,,,,,15.39578775,,,,,,,52.35331925,4.392107634,,,,,1,,0.8,,,1.637025287,,6.504048583,2.07473983,8.776842396,,9.930725503,2.041329238,11300,5.646414572,,9.347213115,28.19983105
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Pteropus-25,LA-ICP-MS,,,,,,,75,,,,,,,,,,,,0.5,100.6794601,9.314142366,,,1.37,,1.9,0.1,1.1,,1.006681628,4.501819539,,11.87246964,4.356953642,15.03160364,,15.42431834,2.755794471,11400,6.657712705,0.94,31.02042155,54.032523
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Pteropus-26,LA-ICP-MS,,,,,,,93,,,,,,21.89400985,,,,,,,120.8153521,6.323197903,,,,,1.7,,1.9,2.1,1.677802713,7.775870113,,16.41497976,4.460690634,14.9307204,,22.71389344,3.674392628,11400,5.22504035,,16.33194379,36.33043927
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Pteropys-27,LA-ICP-MS,,,,,,,68,,,,,,18.99480306,,,,,,,19.12909742,2.523890072,,,,,1,,,,,1.330083046,,1.961538462,0.72615894,3.026497378,,4.331486656,0.714465233,11400,4.719391284,0.67,3.49236534,13.1736437
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Pteropus-28,LA-ICP-MS,,,,,,,59,,,,,,11.49685449,,,,,,,22.14948122,1.34727228,,,,,0.4,,0.6,,,,,2.993927126,0.622421949,3.026497378,,3.69761056,0.816531695,11400,1.34839751,,1.540749415,5.557630937
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Pteropus-29,LA-ICP-MS,,,,,,,41,,,,,,11.39688184,,,,,,,12.08153521,1.562835845,,0.77,,,0.3,,0.9,,,,,1.755060729,0.518684957,1.916781673,,2.746796416,0.612398771,9600,2.275420798,,1.232599532,5.969307302
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orapa-1,LA-ICP-MS,,,,,,,88.9,,,,,,6.908109956,,,,,,,19.97480488,1.131708716,,,,,0.31,,,,,,,2.508704453,0.746906339,2.663317693,,4.056807014,0.877771572,12200,1.061863039,,1.828355972,6.761784306
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orapa-2,LA-ICP-MS,,,,,,,114.93,,,,,,12.44659464,,,,,,0.21,17.33700303,3.511889744,,,0.15,,1.41,0.19,,,,,,2.209311741,0.622421949,2.552346122,,4.468826477,0.489919017,12800,2.797924833,,7.488042155,10.14782241
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orapa-3,LA-ICP-MS,,,,,,,81.62,,,,,,8.567655908,,,,,,0.25,43.27203195,1.34727228,,,,0.1,0.43,,0.86,,0.46978476,1.759802183,,5.533603239,1.618297067,5.397253657,,7.342398112,1.408517174,11400,1.449527323,,3.923775176,8.912793317
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orapa-4,LA-ICP-MS,,,,,,,162.18,,,,,,11.78677516,,,,,,,53.27957029,6.601634174,,,,0.24,1.3,,,0.74,,1.913273304,,5.574898785,1.919134342,6.890325697,,10.86041044,2.133189053,9600,5.570567212,,20.43033724,56.63637601
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orapa-5,LA-ICP-MS,,,,,,,162.79,,,,,,13.23637856,,,,,,0.2,43.07067303,1.490981324,,,0.5,,0.53,,,,,1.197074741,,4.9451417,1.690912961,6.174054651,,8.948217555,1.796369729,8200,2.637802629,,4.098393443,21.39687911
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orapa-6,LA-ICP-MS,,,,,,,118.22,,,,,,15.31580963,,,,,,0.25,127.2890414,7.52676114,,0.6,0.36,,2.42,0.08,0.98,1.45,0.771789248,5.576117384,,17.44736842,4.730406812,17.07953354,,22.14340495,3.837698967,10800,5.199757897,0.45,18.70469789,38.5020321
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orapa-7,LA-ICP-MS,,,,,,,239.46,,,,,,18.55492341,,,,,,,164.5001699,0.592799803,,0.37,,,1.42,,,1.85,1.498837091,9.504978072,,20.65809717,5.705534532,16.35317417,,19.69241738,3.796872382,7900,,,4.540074941,9.437680683
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orapa-8,LA-ICP-MS,,,,,,,104.55,,,,,,,,,,,,,22.7132862,4.445998526,,,,,1.37,0.12,0.95,,0.257263083,,,3.623684211,0.892138127,3.046674027,,3.655352153,0.755291818,10000,4.424429329,,5.772674473,14.64538671
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orapa-9,LA-ICP-MS,,,,,,,105.58,,,,,,,,,,,,,147.1027592,0.987999672,,,,,0.32,,,,,2.496463563,,14.42246964,5.425444655,22.12369583,,36.08867906,6.8282463,6600,0.648916302,,3.995676815,19.49287592
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Orapa-10,LA-ICP-MS,,,,,,,87.17,,,,,,,,,,,,,9.141694978,1.095781455,,0.57,,,0.21,,,,,,,,0.404574267,1.341747171,,2.472116774,0.449092432,11800,1.011298132,,1.119611241,3.869757837
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,MZ-06-1 ,LA-ICP-MS,,,,,,,47.54,,,,,,18.46494803,,,,,0.78,,56.20934258,2.972980832,,,0.29,,0.96,,,0.55,0.749418545,3.151273677,,7.268016194,2.136982025,6.829795749,,7.79667598,1.439137113,14500,2.199573438,,3.934046838,11.00205087
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,MZ-06-2 ,LA-ICP-MS,,,,,,,59.15,,,,,,24.59327133,,,1.19,,2.24,0.17,59.59217244,4.059780472,,0.78,0.85,0.29,1.5,0.41,0.6,1.24,0.950754871,2.967108333,,8.486234818,2.603798486,7.061827215,,9.877902495,1.490170343,14500,2.654657597,0.63,4.776323185,14.50129998
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,MZ-06-3,LA-ICP-MS,,,,,,,55.88,,,,,,23.59354486,,,,,0.91,,60.50835552,3.134653506,,0.6,0.57,,1.07,0.11,1,1.31,0.738233194,3.468447327,,8.599797571,2.095487228,7.465360199,,8.694667116,1.745336498,14700,2.941192068,,4.540074941,12.25766379
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,MZ-06-4 ,LA-ICP-MS,,,,,,,72.73,,,,,,24.0934081,,,,,,0.24,63.80057387,3.008908093,,,,,1.29,,0.91,1.19,0.693491788,3.734463936,,8.692712551,2.634919584,8.06057135,,9.930725503,1.490170343,14700,2.519817846,,4.766051522,12.91634597
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Z-001-1,LA-ICP-MS,,,,,,,41.35,,,,,,13.77623085,,,,,,0.43,9.604820494,2.757417267,,,,,0.53,0.08,,,,,,1.145951417,0.383826868,1.029009108,,1.531867232,0.255166155,15700,2.427115518,,1.047709602,5.03274357
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Z-001-2 ,LA-ICP-MS,,,,,,,45.6,,,,,,23.53356127,,,,,0.83,0.28,45.96017354,2.712508191,,0.6,0.99,0.14,1,,0.49,0.69,0.604008977,2.649934683,,6.194331984,1.732407758,5.740256693,,7.458608729,1.163557665,14100,2.157436016,1.5,3.00959719,9.468556411
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Z-001-3,LA-ICP-MS,,,,,,,55.31,,,,,,17.87510941,,,,,,0.74,11.07474061,2.532871887,,1.3,,0.18,1.03,0.56,,0.46,0.458599408,1.145917701,,1.589878543,0.560179754,1.311482197,,2.810184025,0.520538956,14900,2.064733687,1.18,1.304501171,7.152876854
5,Belousova,Igneous,Kimberlite,,,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Z-001-4 ,LA-ICP-MS,,,,,,,55.71,,,,,,16.61545405,,,,,1.45,0.39,20.327183,3.422071592,,1.51,0.4,0.22,0.83,0.3,,,0.503340814,1.074297845,,2.560323887,0.809148534,2.794465912,,4.141323827,0.796118403,14900,2.435543002,0.56,1.848899297,8.583452225
